sales_order_id,created_at,last_updated,design_id,staff_id,counterparty_id,units_sold,unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location_id
1281,2023-03-14 10:32:10.239000,2023-03-14 10:32:10.239000,65,9,2,79032,2.48,2,2023-03-15,2023-03-17,29
1282,2023-03-14 11:22:09.925000,2023-03-14 11:22:09.925000,8,8,18,2554,2.97,3,2023-03-19,2023-03-16,26
1283,2023-03-14 11:58:10.002000,2023-03-14 11:58:10.002000,40,11,11,50842,3.52,3,2023-03-19,2023-03-16,17
1284,2023-03-14 12:26:10.178000,2023-03-14 12:26:10.178000,19,15,18,22241,3.88,3,2023-03-17,2023-03-17,3
1285,2023-03-14 12:34:10.296000,2023-03-14 12:34:10.296000,33,9,6,53497,2.28,2,2023-03-16,2023-03-17,17
1286,2023-03-14 12:47:10.708000,2023-03-14 12:47:10.708000,25,1,1,16154,3.69,1,2023-03-15,2023-03-19,5
1287,2023-03-14 14:02:10.006000,2023-03-14 14:02:10.006000,61,17,8,97069,3.73,2,2023-03-14,2023-03-19,13
1288,2023-03-14 14:28:10.065000,2023-03-14 14:28:10.065000,77,14,8,75010,2.58,2,2023-03-20,2023-03-17,2
1289,2023-03-14 15:10:09.940000,2023-03-14 15:10:09.940000,79,16,8,3689,2.83,1,2023-03-19,2023-03-17,11
1290,2023-03-14 15:16:10.350000,2023-03-14 15:16:10.350000,33,10,14,48584,2.45,2,2023-03-15,2023-03-15,2
1291,2023-03-14 15:30:10.092000,2023-03-14 15:30:10.092000,64,4,20,88246,2.31,3,2023-03-15,2023-03-19,13
1292,2023-03-14 15:31:09.955000,2023-03-14 15:31:09.955000,80,1,20,18100,2.60,1,2023-03-20,2023-03-15,1
1293,2023-03-14 15:43:10.099000,2023-03-14 15:43:10.099000,72,20,4,75923,2.08,2,2023-03-18,2023-03-14,5
1294,2023-03-14 15:50:10.192000,2023-03-14 15:50:10.192000,6,8,15,33829,3.41,2,2023-03-19,2023-03-20,24
1295,2023-03-14 16:25:10.019000,2023-03-14 16:25:10.019000,80,13,2,17247,2.86,1,2023-03-21,2023-03-16,3
1296,2023-03-14 17:41:10.185000,2023-03-14 17:41:10.185000,15,8,15,9196,2.13,1,2023-03-19,2023-03-16,26
1297,2023-03-14 17:55:09.966000,2023-03-14 17:55:09.966000,40,16,17,20135,3.95,3,2023-03-19,2023-03-17,17
1298,2023-03-14 18:20:10.118000,2023-03-14 18:20:10.118000,29,18,12,34214,3.42,2,2023-03-15,2023-03-16,21
735,2023-02-08 08:52:09.819000,2023-02-08 08:52:09.819000,9,4,7,25855,3.49,2,2023-02-10,2023-02-11,1
1299,2023-03-14 18:49:10.305000,2023-03-14 18:49:10.305000,69,16,19,99077,3.86,2,2023-03-18,2023-03-19,15
1300,2023-03-14 18:57:10.054000,2023-03-14 18:57:10.054000,5,3,1,86939,3.03,3,2023-03-21,2023-03-18,18
1301,2023-03-15 09:30:09.853000,2023-03-15 09:30:09.853000,10,14,20,52443,3.98,2,2023-03-20,2023-03-17,20
1302,2023-03-15 09:35:10.352000,2023-03-15 09:35:10.352000,64,10,13,3623,2.83,2,2023-03-20,2023-03-20,15
1303,2023-03-15 10:02:10.500000,2023-03-15 10:02:10.500000,19,5,8,17303,2.40,2,2023-03-20,2023-03-17,21
1304,2023-03-15 12:45:10.402000,2023-03-15 12:45:10.402000,38,9,16,23095,3.82,2,2023-03-18,2023-03-20,18
1305,2023-03-15 12:51:10.059000,2023-03-15 12:51:10.059000,80,19,9,92342,3.25,3,2023-03-19,2023-03-19,22
1306,2023-03-15 13:05:10.243000,2023-03-15 13:05:10.243000,80,11,18,7439,2.02,3,2023-03-17,2023-03-17,23
1307,2023-03-15 13:58:10.019000,2023-03-15 13:58:10.019000,42,20,1,99093,3.03,3,2023-03-20,2023-03-20,18
1308,2023-03-15 14:07:09.947000,2023-03-15 14:07:09.947000,84,4,4,37607,2.54,3,2023-03-15,2023-03-17,22
1309,2023-03-15 14:46:10.352000,2023-03-15 14:46:10.352000,4,11,13,24946,3.24,2,2023-03-20,2023-03-17,3
1310,2023-03-15 15:28:10.435000,2023-03-15 15:28:10.435000,84,9,6,64686,2.63,1,2023-03-22,2023-03-16,18
1311,2023-03-15 15:29:09.925000,2023-03-15 15:29:09.925000,92,5,16,12159,2.61,3,2023-03-19,2023-03-18,15
1312,2023-03-15 15:34:09.701000,2023-03-15 15:34:09.701000,70,2,14,20164,2.43,3,2023-03-19,2023-03-21,23
1313,2023-03-15 15:48:09.752000,2023-03-15 15:48:09.752000,53,13,5,28584,3.90,2,2023-03-22,2023-03-20,13
1314,2023-03-15 16:06:09.857000,2023-03-15 16:06:09.857000,72,16,1,59539,3.03,3,2023-03-18,2023-03-15,3
1315,2023-03-15 16:12:10,2023-03-15 16:12:10,67,18,12,5733,2.60,1,2023-03-18,2023-03-21,11
1212,2023-03-09 12:22:10.026000,2023-03-09 12:22:10.026000,54,7,17,96308,3.97,3,2023-03-13,2023-03-09,12
1316,2023-03-15 16:35:10.319000,2023-03-15 16:35:10.319000,38,14,7,25437,3.82,2,2023-03-22,2023-03-19,11
1317,2023-03-15 16:58:10.431000,2023-03-15 16:58:10.431000,46,18,3,7943,2.06,1,2023-03-16,2023-03-18,12
1318,2023-03-15 17:49:10.024000,2023-03-15 17:49:10.024000,8,14,1,16484,3.05,1,2023-03-19,2023-03-16,5
1319,2023-03-15 18:05:09.812000,2023-03-15 18:05:09.812000,92,11,17,60341,3.47,2,2023-03-17,2023-03-21,29
1320,2023-03-15 18:14:10.306000,2023-03-15 18:14:10.306000,90,13,1,2906,3.33,2,2023-03-19,2023-03-20,29
1321,2023-03-16 09:33:10.251000,2023-03-16 09:33:10.251000,42,9,5,30309,2.93,3,2023-03-22,2023-03-19,3
1322,2023-03-16 10:02:09.875000,2023-03-16 10:02:09.875000,33,16,13,19064,3.14,1,2023-03-17,2023-03-22,9
1323,2023-03-16 10:49:09.998000,2023-03-16 10:49:09.998000,40,13,9,17476,3.36,1,2023-03-22,2023-03-16,16
1324,2023-03-16 11:48:10.347000,2023-03-16 11:48:10.347000,49,14,14,10815,3.22,2,2023-03-17,2023-03-21,24
1325,2023-03-16 12:10:09.974000,2023-03-16 12:10:09.974000,77,15,16,67932,3.97,1,2023-03-19,2023-03-19,23
1326,2023-03-16 12:50:10.273000,2023-03-16 12:50:10.273000,59,9,3,97000,2.89,3,2023-03-19,2023-03-21,16
1327,2023-03-16 13:00:10.274000,2023-03-16 13:00:10.274000,16,19,6,13331,3.35,1,2023-03-21,2023-03-20,22
1328,2023-03-16 13:45:09.966000,2023-03-16 13:45:09.966000,65,4,19,57335,3.82,2,2023-03-18,2023-03-16,5
1329,2023-03-16 14:31:10.204000,2023-03-16 14:31:10.204000,79,15,8,65287,3.71,1,2023-03-18,2023-03-20,5
1330,2023-03-16 14:55:10.230000,2023-03-16 14:55:10.230000,83,17,2,57706,3.85,1,2023-03-20,2023-03-20,20
1331,2023-03-16 15:06:10.180000,2023-03-16 15:06:10.180000,82,11,10,56335,3.25,2,2023-03-17,2023-03-19,25
1332,2023-03-16 15:34:10.406000,2023-03-16 15:34:10.406000,44,11,1,49626,2.76,3,2023-03-17,2023-03-20,5
1333,2023-03-16 15:42:09.939000,2023-03-16 15:42:09.939000,27,5,19,99273,2.58,1,2023-03-19,2023-03-18,24
1334,2023-03-16 15:49:09.963000,2023-03-16 15:49:09.963000,87,9,5,88211,3.57,1,2023-03-20,2023-03-19,2
1335,2023-03-16 15:55:09.819000,2023-03-16 15:55:09.819000,72,20,17,93602,3.21,2,2023-03-21,2023-03-21,18
1336,2023-03-16 16:15:10.226000,2023-03-16 16:15:10.226000,14,7,3,85371,2.34,2,2023-03-22,2023-03-18,16
1337,2023-03-16 16:34:10.233000,2023-03-16 16:34:10.233000,31,4,13,5168,3.12,3,2023-03-17,2023-03-16,20
1338,2023-03-16 16:46:10.178000,2023-03-16 16:46:10.178000,48,20,10,71829,2.34,1,2023-03-22,2023-03-17,4
1339,2023-03-16 17:49:10.130000,2023-03-16 17:49:10.130000,4,10,16,53254,2.18,3,2023-03-18,2023-03-20,21
1340,2023-03-16 18:13:09.982000,2023-03-16 18:13:09.982000,22,5,20,5846,3.31,3,2023-03-17,2023-03-17,21
1341,2023-03-17 10:16:10.229000,2023-03-17 10:16:10.229000,70,5,20,7379,2.54,2,2023-03-17,2023-03-18,30
1342,2023-03-17 10:29:10.014000,2023-03-17 10:29:10.014000,65,16,12,56864,2.86,1,2023-03-23,2023-03-19,24
1343,2023-03-17 10:36:09.829000,2023-03-17 10:36:09.829000,51,14,1,69774,2.22,1,2023-03-21,2023-03-18,22
1344,2023-03-17 10:43:09.840000,2023-03-17 10:43:09.840000,86,1,14,82011,3.64,3,2023-03-23,2023-03-20,10
1345,2023-03-17 11:01:09.823000,2023-03-17 11:01:09.823000,6,14,15,96806,3.84,3,2023-03-21,2023-03-23,3
1346,2023-03-17 11:21:10.184000,2023-03-17 11:21:10.184000,7,10,14,2770,2.57,3,2023-03-22,2023-03-17,26
1347,2023-03-17 12:47:10.351000,2023-03-17 12:47:10.351000,87,18,13,30059,4.00,1,2023-03-21,2023-03-21,19
1348,2023-03-17 13:01:09.936000,2023-03-17 13:01:09.936000,79,1,14,70618,3.91,3,2023-03-20,2023-03-23,20
1349,2023-03-17 13:47:10.079000,2023-03-17 13:47:10.079000,68,5,5,85037,3.64,2,2023-03-20,2023-03-17,7
1350,2023-03-17 13:55:10.318000,2023-03-17 13:55:10.318000,49,9,9,14242,3.02,3,2023-03-18,2023-03-18,15
1351,2023-03-17 14:33:10.261000,2023-03-17 14:33:10.261000,88,2,5,26426,2.23,2,2023-03-22,2023-03-20,6
1352,2023-03-17 15:03:10.085000,2023-03-17 15:03:10.085000,11,14,14,65294,3.74,2,2023-03-23,2023-03-18,6
1353,2023-03-17 15:21:10.472000,2023-03-17 15:21:10.472000,76,6,7,20959,3.87,3,2023-03-22,2023-03-18,5
1354,2023-03-17 15:25:10.413000,2023-03-17 15:25:10.413000,78,15,17,52053,2.90,1,2023-03-21,2023-03-22,11
1355,2023-03-17 15:43:09.945000,2023-03-17 15:43:09.945000,90,14,10,87675,2.36,1,2023-03-23,2023-03-23,2
1356,2023-03-17 16:40:10.485000,2023-03-17 16:40:10.485000,47,10,14,32172,3.00,3,2023-03-24,2023-03-19,27
1357,2023-03-17 17:20:09.849000,2023-03-17 17:20:09.849000,76,18,18,56531,3.83,3,2023-03-21,2023-03-21,2
1358,2023-03-17 17:31:10.147000,2023-03-17 17:31:10.147000,90,4,2,46768,3.53,2,2023-03-19,2023-03-20,28
1359,2023-03-17 17:43:09.848000,2023-03-17 17:43:09.848000,11,4,11,88653,3.43,2,2023-03-19,2023-03-18,17
1360,2023-03-17 18:05:09.722000,2023-03-17 18:05:09.722000,89,5,5,12775,2.89,2,2023-03-21,2023-03-17,12
1361,2023-03-17 18:16:09.845000,2023-03-17 18:16:09.845000,83,19,7,24715,3.24,3,2023-03-20,2023-03-18,15
1362,2023-03-17 18:19:10.039000,2023-03-17 18:19:10.039000,53,15,18,12461,3.50,3,2023-03-23,2023-03-23,21
1363,2023-03-17 18:29:09.805000,2023-03-17 18:29:09.805000,92,9,12,89044,2.56,3,2023-03-21,2023-03-18,17
1364,2023-03-17 18:39:10.139000,2023-03-17 18:39:10.139000,96,10,11,77074,2.82,2,2023-03-22,2023-03-20,2
1365,2023-03-20 08:11:09.942000,2023-03-20 08:11:09.942000,30,11,2,60921,2.55,2,2023-03-27,2023-03-21,9
1366,2023-03-20 08:31:10.301000,2023-03-20 08:31:10.301000,50,9,1,17196,3.19,3,2023-03-27,2023-03-24,29
1367,2023-03-20 08:41:09.818000,2023-03-20 08:41:09.818000,10,20,12,71119,3.53,1,2023-03-21,2023-03-21,28
1368,2023-03-20 09:04:10.279000,2023-03-20 09:04:10.279000,62,7,6,48325,3.06,2,2023-03-24,2023-03-26,4
1369,2023-03-20 09:22:10.147000,2023-03-20 09:22:10.147000,68,17,5,22696,3.94,1,2023-03-26,2023-03-23,6
1370,2023-03-20 09:38:09.772000,2023-03-20 09:38:09.772000,12,14,4,71955,2.55,1,2023-03-25,2023-03-25,6
1371,2023-03-20 09:42:10.050000,2023-03-20 09:42:10.050000,69,19,11,15803,3.15,1,2023-03-21,2023-03-23,5
1372,2023-03-20 09:56:09.983000,2023-03-20 09:56:09.983000,34,13,15,95000,3.82,3,2023-03-25,2023-03-26,14
1373,2023-03-20 12:11:09.919000,2023-03-20 12:11:09.919000,85,18,9,30418,2.89,1,2023-03-23,2023-03-21,27
1374,2023-03-20 13:08:10.058000,2023-03-20 13:08:10.058000,23,14,16,19542,2.84,1,2023-03-26,2023-03-22,18
1375,2023-03-20 13:14:09.861000,2023-03-20 13:14:09.861000,21,18,10,33962,3.50,2,2023-03-26,2023-03-23,29
1376,2023-03-20 14:39:09.969000,2023-03-20 14:39:09.969000,26,18,16,5923,3.74,3,2023-03-23,2023-03-23,20
1377,2023-03-20 14:41:09.929000,2023-03-20 14:41:09.929000,70,1,20,39783,2.18,2,2023-03-24,2023-03-21,7
1378,2023-03-20 14:53:09.861000,2023-03-20 14:53:09.861000,4,5,15,66286,3.62,1,2023-03-27,2023-03-21,11
1379,2023-03-20 15:39:09.976000,2023-03-20 15:39:09.976000,90,2,19,19648,2.03,2,2023-03-23,2023-03-21,28
1380,2023-03-20 16:00:09.923000,2023-03-20 16:00:09.923000,42,6,7,77653,2.89,3,2023-03-24,2023-03-26,15
1381,2023-03-20 16:13:10.135000,2023-03-20 16:13:10.135000,18,8,16,27491,3.46,2,2023-03-22,2023-03-26,3
1382,2023-03-20 16:17:09.732000,2023-03-20 16:17:09.732000,6,9,15,45342,2.48,3,2023-03-25,2023-03-22,18
1383,2023-03-20 16:27:09.952000,2023-03-20 16:27:09.952000,69,19,1,45024,2.78,3,2023-03-22,2023-03-26,18
1384,2023-03-20 16:36:10.108000,2023-03-20 16:36:10.108000,34,13,1,26428,2.73,1,2023-03-25,2023-03-24,29
1385,2023-03-20 17:23:10.115000,2023-03-20 17:23:10.115000,18,13,5,16669,3.15,2,2023-03-27,2023-03-26,13
1386,2023-03-20 18:29:09.866000,2023-03-20 18:29:09.866000,90,15,20,49732,3.69,1,2023-03-26,2023-03-25,2
1387,2023-03-21 08:22:09.913000,2023-03-21 08:22:09.913000,12,1,9,81792,3.96,2,2023-03-23,2023-03-21,20
1388,2023-03-21 08:27:10.059000,2023-03-21 08:27:10.059000,14,19,7,43977,2.35,3,2023-03-24,2023-03-24,10
1389,2023-03-21 08:33:09.744000,2023-03-21 08:33:09.744000,11,19,20,4311,2.41,1,2023-03-25,2023-03-24,5
1390,2023-03-21 09:45:09.725000,2023-03-21 09:45:09.725000,58,18,10,69811,2.86,2,2023-03-22,2023-03-22,24
1391,2023-03-21 10:06:10.130000,2023-03-21 10:06:10.130000,38,17,20,38949,2.95,1,2023-03-27,2023-03-22,17
1392,2023-03-21 10:21:09.854000,2023-03-21 10:21:09.854000,77,5,7,40124,3.21,3,2023-03-22,2023-03-23,22
1393,2023-03-21 10:25:09.927000,2023-03-21 10:25:09.927000,28,14,10,23861,2.19,2,2023-03-22,2023-03-21,12
1394,2023-03-21 10:36:09.796000,2023-03-21 10:36:09.796000,60,18,9,69948,2.50,3,2023-03-22,2023-03-25,20
1395,2023-03-21 11:08:09.730000,2023-03-21 11:08:09.730000,12,9,9,4346,3.91,3,2023-03-25,2023-03-22,11
1396,2023-03-21 11:16:10.078000,2023-03-21 11:16:10.078000,45,11,7,40702,3.03,2,2023-03-25,2023-03-26,2
506,2023-01-24 09:52:10.212000,2023-01-24 09:52:10.212000,29,18,4,61783,2.78,2,2023-03-26,2023-01-24,7
1397,2023-03-21 11:37:09.963000,2023-03-21 11:37:09.963000,93,10,1,13153,2.28,3,2023-03-24,2023-03-22,30
1398,2023-03-21 12:54:10.257000,2023-03-21 12:54:10.257000,91,9,3,94465,3.89,1,2023-03-22,2023-03-26,1
1399,2023-03-21 14:02:09.986000,2023-03-21 14:02:09.986000,64,14,3,87400,2.31,1,2023-03-27,2023-03-22,4
1400,2023-03-21 14:05:09.723000,2023-03-21 14:05:09.723000,69,18,3,99401,2.75,3,2023-03-27,2023-03-27,1
1401,2023-03-21 14:15:10.412000,2023-03-21 14:15:10.412000,71,19,13,75394,2.61,3,2023-03-24,2023-03-23,28
1402,2023-03-21 14:54:10.374000,2023-03-21 14:54:10.374000,88,10,4,59050,2.30,1,2023-03-25,2023-03-21,7
1403,2023-03-21 14:55:09.571000,2023-03-21 14:55:09.571000,8,8,18,26187,3.41,1,2023-03-26,2023-03-23,17
1404,2023-03-21 14:57:10.153000,2023-03-21 14:57:10.153000,55,6,15,86793,3.16,3,2023-03-25,2023-03-27,3
1405,2023-03-21 15:09:09.715000,2023-03-21 15:09:09.715000,15,9,4,83856,3.76,2,2023-03-23,2023-03-23,9
