transaction_id,transaction_type,sales_order_id,purchase_order_id,created_at,last_updated
1960,SALE,1274,,2023-03-13 18:23:09.869000,2023-03-13 18:23:09.869000
1961,SALE,1275,,2023-03-13 18:25:10.134000,2023-03-13 18:25:10.134000
1962,SALE,1276,,2023-03-14 08:41:10.079000,2023-03-14 08:41:10.079000
1963,SALE,1277,,2023-03-14 08:46:10.112000,2023-03-14 08:46:10.112000
1964,PURCHASE,,687,2023-03-14 09:16:09.996000,2023-03-14 09:16:09.996000
1965,SALE,1278,,2023-03-14 09:27:09.979000,2023-03-14 09:27:09.979000
1966,SALE,1279,,2023-03-14 09:29:10.257000,2023-03-14 09:29:10.257000
1967,PURCHASE,,688,2023-03-14 09:41:10.399000,2023-03-14 09:41:10.399000
1968,SALE,1280,,2023-03-14 09:45:09.950000,2023-03-14 09:45:09.950000
1969,SALE,1281,,2023-03-14 10:32:10.239000,2023-03-14 10:32:10.239000
1970,SALE,1282,,2023-03-14 11:22:09.925000,2023-03-14 11:22:09.925000
1971,SALE,1283,,2023-03-14 11:58:10.002000,2023-03-14 11:58:10.002000
1972,SALE,1284,,2023-03-14 12:26:10.178000,2023-03-14 12:26:10.178000
1973,SALE,1285,,2023-03-14 12:34:10.296000,2023-03-14 12:34:10.296000
1974,PURCHASE,,689,2023-03-14 12:42:09.994000,2023-03-14 12:42:09.994000
1975,SALE,1286,,2023-03-14 12:47:10.708000,2023-03-14 12:47:10.708000
1976,SALE,1287,,2023-03-14 14:02:10.006000,2023-03-14 14:02:10.006000
1977,SALE,1288,,2023-03-14 14:28:10.065000,2023-03-14 14:28:10.065000
1978,SALE,1289,,2023-03-14 15:10:09.940000,2023-03-14 15:10:09.940000
1979,SALE,1290,,2023-03-14 15:16:10.350000,2023-03-14 15:16:10.350000
1980,SALE,1291,,2023-03-14 15:30:10.092000,2023-03-14 15:30:10.092000
1981,SALE,1292,,2023-03-14 15:31:09.955000,2023-03-14 15:31:09.955000
1982,SALE,1293,,2023-03-14 15:43:10.099000,2023-03-14 15:43:10.099000
1983,SALE,1294,,2023-03-14 15:50:10.192000,2023-03-14 15:50:10.192000
1984,PURCHASE,,690,2023-03-14 16:20:09.756000,2023-03-14 16:20:09.756000
1985,SALE,1295,,2023-03-14 16:25:10.019000,2023-03-14 16:25:10.019000
1986,SALE,1296,,2023-03-14 17:41:10.185000,2023-03-14 17:41:10.185000
1987,PURCHASE,,691,2023-03-14 17:43:10.382000,2023-03-14 17:43:10.382000
1988,SALE,1297,,2023-03-14 17:55:09.966000,2023-03-14 17:55:09.966000
1989,SALE,1298,,2023-03-14 18:20:10.118000,2023-03-14 18:20:10.118000
1990,SALE,1299,,2023-03-14 18:49:10.305000,2023-03-14 18:49:10.305000
1991,PURCHASE,,692,2023-03-14 18:55:10.325000,2023-03-14 18:55:10.325000
1992,SALE,1300,,2023-03-14 18:57:10.054000,2023-03-14 18:57:10.054000
1993,PURCHASE,,693,2023-03-15 08:11:10.135000,2023-03-15 08:11:10.135000
1994,PURCHASE,,694,2023-03-15 08:51:09.884000,2023-03-15 08:51:09.884000
1995,SALE,1301,,2023-03-15 09:30:09.853000,2023-03-15 09:30:09.853000
1996,SALE,1302,,2023-03-15 09:35:10.352000,2023-03-15 09:35:10.352000
1997,SALE,1303,,2023-03-15 10:02:10.500000,2023-03-15 10:02:10.500000
1998,PURCHASE,,695,2023-03-15 10:47:10.385000,2023-03-15 10:47:10.385000
1999,PURCHASE,,696,2023-03-15 11:01:09.822000,2023-03-15 11:01:09.822000
2000,PURCHASE,,697,2023-03-15 12:27:10.620000,2023-03-15 12:27:10.620000
2001,SALE,1304,,2023-03-15 12:45:10.402000,2023-03-15 12:45:10.402000
2002,SALE,1305,,2023-03-15 12:51:10.059000,2023-03-15 12:51:10.059000
2003,PURCHASE,,698,2023-03-15 12:55:10.062000,2023-03-15 12:55:10.062000
2004,SALE,1306,,2023-03-15 13:05:10.243000,2023-03-15 13:05:10.243000
2005,SALE,1307,,2023-03-15 13:58:10.019000,2023-03-15 13:58:10.019000
2006,PURCHASE,,699,2023-03-15 14:06:10.103000,2023-03-15 14:06:10.103000
2007,SALE,1308,,2023-03-15 14:07:09.947000,2023-03-15 14:07:09.947000
2008,SALE,1309,,2023-03-15 14:46:10.352000,2023-03-15 14:46:10.352000
2009,PURCHASE,,700,2023-03-15 15:17:10.036000,2023-03-15 15:17:10.036000
2010,SALE,1310,,2023-03-15 15:28:10.435000,2023-03-15 15:28:10.435000
2011,SALE,1311,,2023-03-15 15:29:09.925000,2023-03-15 15:29:09.925000
2012,SALE,1312,,2023-03-15 15:34:09.701000,2023-03-15 15:34:09.701000
2013,SALE,1313,,2023-03-15 15:48:09.752000,2023-03-15 15:48:09.752000
2014,PURCHASE,,701,2023-03-15 15:54:10.302000,2023-03-15 15:54:10.302000
2015,SALE,1314,,2023-03-15 16:06:09.857000,2023-03-15 16:06:09.857000
2016,SALE,1315,,2023-03-15 16:12:10,2023-03-15 16:12:10
2017,SALE,1316,,2023-03-15 16:35:10.319000,2023-03-15 16:35:10.319000
2018,PURCHASE,,702,2023-03-15 16:44:10.086000,2023-03-15 16:44:10.086000
2019,SALE,1317,,2023-03-15 16:58:10.431000,2023-03-15 16:58:10.431000
2020,SALE,1318,,2023-03-15 17:49:10.024000,2023-03-15 17:49:10.024000
2021,PURCHASE,,703,2023-03-15 17:59:10.140000,2023-03-15 17:59:10.140000
2022,SALE,1319,,2023-03-15 18:05:09.812000,2023-03-15 18:05:09.812000
2023,SALE,1320,,2023-03-15 18:14:10.306000,2023-03-15 18:14:10.306000
2024,PURCHASE,,704,2023-03-15 18:21:10.088000,2023-03-15 18:21:10.088000
2025,PURCHASE,,705,2023-03-15 18:48:09.881000,2023-03-15 18:48:09.881000
2026,SALE,1321,,2023-03-16 09:33:10.251000,2023-03-16 09:33:10.251000
2027,SALE,1322,,2023-03-16 10:02:09.875000,2023-03-16 10:02:09.875000
2028,SALE,1323,,2023-03-16 10:49:09.998000,2023-03-16 10:49:09.998000
2029,PURCHASE,,706,2023-03-16 10:52:09.885000,2023-03-16 10:52:09.885000
2030,PURCHASE,,707,2023-03-16 11:26:10.133000,2023-03-16 11:26:10.133000
2031,PURCHASE,,708,2023-03-16 11:28:10.058000,2023-03-16 11:28:10.058000
2032,PURCHASE,,709,2023-03-16 11:38:09.872000,2023-03-16 11:38:09.872000
2033,SALE,1324,,2023-03-16 11:48:10.347000,2023-03-16 11:48:10.347000
2034,SALE,1325,,2023-03-16 12:10:09.974000,2023-03-16 12:10:09.974000
2035,SALE,1326,,2023-03-16 12:50:10.273000,2023-03-16 12:50:10.273000
2036,SALE,1327,,2023-03-16 13:00:10.274000,2023-03-16 13:00:10.274000
2037,PURCHASE,,710,2023-03-16 13:08:10.096000,2023-03-16 13:08:10.096000
2038,SALE,1328,,2023-03-16 13:45:09.966000,2023-03-16 13:45:09.966000
2039,SALE,1329,,2023-03-16 14:31:10.204000,2023-03-16 14:31:10.204000
2040,SALE,1330,,2023-03-16 14:55:10.230000,2023-03-16 14:55:10.230000
2041,SALE,1331,,2023-03-16 15:06:10.180000,2023-03-16 15:06:10.180000
2042,SALE,1332,,2023-03-16 15:34:10.406000,2023-03-16 15:34:10.406000
2043,SALE,1333,,2023-03-16 15:42:09.939000,2023-03-16 15:42:09.939000
2044,SALE,1334,,2023-03-16 15:49:09.963000,2023-03-16 15:49:09.963000
2045,SALE,1335,,2023-03-16 15:55:09.819000,2023-03-16 15:55:09.819000
2046,SALE,1336,,2023-03-16 16:15:10.226000,2023-03-16 16:15:10.226000
2047,SALE,1337,,2023-03-16 16:34:10.233000,2023-03-16 16:34:10.233000
2048,SALE,1338,,2023-03-16 16:46:10.178000,2023-03-16 16:46:10.178000
2049,SALE,1339,,2023-03-16 17:49:10.130000,2023-03-16 17:49:10.130000
2050,SALE,1340,,2023-03-16 18:13:09.982000,2023-03-16 18:13:09.982000
2051,PURCHASE,,711,2023-03-16 18:14:09.682000,2023-03-16 18:14:09.682000
2052,PURCHASE,,712,2023-03-17 08:23:10.303000,2023-03-17 08:23:10.303000
2053,PURCHASE,,713,2023-03-17 10:06:10.483000,2023-03-17 10:06:10.483000
2054,SALE,1341,,2023-03-17 10:16:10.229000,2023-03-17 10:16:10.229000
2055,PURCHASE,,714,2023-03-17 10:16:10.231000,2023-03-17 10:16:10.231000
2056,SALE,1342,,2023-03-17 10:29:10.014000,2023-03-17 10:29:10.014000
2057,SALE,1343,,2023-03-17 10:36:09.829000,2023-03-17 10:36:09.829000
2058,SALE,1344,,2023-03-17 10:43:09.840000,2023-03-17 10:43:09.840000
2059,SALE,1345,,2023-03-17 11:01:09.823000,2023-03-17 11:01:09.823000
2060,SALE,1346,,2023-03-17 11:21:10.184000,2023-03-17 11:21:10.184000
2061,PURCHASE,,715,2023-03-17 11:49:10.184000,2023-03-17 11:49:10.184000
2062,PURCHASE,,716,2023-03-17 12:38:09.896000,2023-03-17 12:38:09.896000
2063,SALE,1347,,2023-03-17 12:47:10.351000,2023-03-17 12:47:10.351000
2064,SALE,1348,,2023-03-17 13:01:09.936000,2023-03-17 13:01:09.936000
2065,SALE,1349,,2023-03-17 13:47:10.079000,2023-03-17 13:47:10.079000
2066,SALE,1350,,2023-03-17 13:55:10.318000,2023-03-17 13:55:10.318000
2067,SALE,1351,,2023-03-17 14:33:10.261000,2023-03-17 14:33:10.261000
2068,SALE,1352,,2023-03-17 15:03:10.085000,2023-03-17 15:03:10.085000
2069,SALE,1353,,2023-03-17 15:21:10.472000,2023-03-17 15:21:10.472000
2070,SALE,1354,,2023-03-17 15:25:10.413000,2023-03-17 15:25:10.413000
2071,SALE,1355,,2023-03-17 15:43:09.945000,2023-03-17 15:43:09.945000
2072,PURCHASE,,717,2023-03-17 15:44:10.269000,2023-03-17 15:44:10.269000
2073,SALE,1356,,2023-03-17 16:40:10.485000,2023-03-17 16:40:10.485000
2074,PURCHASE,,718,2023-03-17 17:14:09.891000,2023-03-17 17:14:09.891000
2075,SALE,1357,,2023-03-17 17:20:09.849000,2023-03-17 17:20:09.849000
2076,SALE,1358,,2023-03-17 17:31:10.147000,2023-03-17 17:31:10.147000
2077,PURCHASE,,719,2023-03-17 17:39:09.656000,2023-03-17 17:39:09.656000
2078,SALE,1359,,2023-03-17 17:43:09.848000,2023-03-17 17:43:09.848000
2079,PURCHASE,,720,2023-03-17 18:00:09.898000,2023-03-17 18:00:09.898000
2080,SALE,1360,,2023-03-17 18:05:09.722000,2023-03-17 18:05:09.722000
2081,PURCHASE,,721,2023-03-17 18:13:09.725000,2023-03-17 18:13:09.725000
2082,SALE,1361,,2023-03-17 18:16:09.845000,2023-03-17 18:16:09.845000
2083,SALE,1362,,2023-03-17 18:19:10.039000,2023-03-17 18:19:10.039000
2084,SALE,1363,,2023-03-17 18:29:09.805000,2023-03-17 18:29:09.805000
2085,SALE,1364,,2023-03-17 18:39:10.139000,2023-03-17 18:39:10.139000
2086,PURCHASE,,722,2023-03-17 18:57:10.218000,2023-03-17 18:57:10.218000
2087,SALE,1365,,2023-03-20 08:11:09.942000,2023-03-20 08:11:09.942000
2088,SALE,1366,,2023-03-20 08:31:10.301000,2023-03-20 08:31:10.301000
2089,SALE,1367,,2023-03-20 08:41:09.818000,2023-03-20 08:41:09.818000
2090,SALE,1368,,2023-03-20 09:04:10.279000,2023-03-20 09:04:10.279000
2091,PURCHASE,,723,2023-03-20 09:05:09.593000,2023-03-20 09:05:09.593000
2092,PURCHASE,,724,2023-03-20 09:18:09.751000,2023-03-20 09:18:09.751000
2093,SALE,1369,,2023-03-20 09:22:10.147000,2023-03-20 09:22:10.147000
2094,SALE,1370,,2023-03-20 09:38:09.772000,2023-03-20 09:38:09.772000
2095,SALE,1371,,2023-03-20 09:42:10.050000,2023-03-20 09:42:10.050000
2096,SALE,1372,,2023-03-20 09:56:09.983000,2023-03-20 09:56:09.983000
2097,PURCHASE,,725,2023-03-20 10:09:09.653000,2023-03-20 10:09:09.653000
2098,PURCHASE,,726,2023-03-20 11:40:10.010000,2023-03-20 11:40:10.010000
2099,SALE,1373,,2023-03-20 12:11:09.919000,2023-03-20 12:11:09.919000
2100,SALE,1374,,2023-03-20 13:08:10.058000,2023-03-20 13:08:10.058000
2101,SALE,1375,,2023-03-20 13:14:09.861000,2023-03-20 13:14:09.861000
2102,PURCHASE,,727,2023-03-20 13:33:10.062000,2023-03-20 13:33:10.062000
2103,SALE,1376,,2023-03-20 14:39:09.969000,2023-03-20 14:39:09.969000
2104,SALE,1377,,2023-03-20 14:41:09.929000,2023-03-20 14:41:09.929000
2105,SALE,1378,,2023-03-20 14:53:09.861000,2023-03-20 14:53:09.861000
2106,SALE,1379,,2023-03-20 15:39:09.976000,2023-03-20 15:39:09.976000
2107,SALE,1380,,2023-03-20 16:00:09.923000,2023-03-20 16:00:09.923000
2108,SALE,1381,,2023-03-20 16:13:10.135000,2023-03-20 16:13:10.135000
2109,SALE,1382,,2023-03-20 16:17:09.732000,2023-03-20 16:17:09.732000
2110,SALE,1383,,2023-03-20 16:27:09.952000,2023-03-20 16:27:09.952000
2111,PURCHASE,,728,2023-03-20 16:34:09.956000,2023-03-20 16:34:09.956000
2112,SALE,1384,,2023-03-20 16:36:10.108000,2023-03-20 16:36:10.108000
2113,PURCHASE,,729,2023-03-20 16:54:10.059000,2023-03-20 16:54:10.059000
2114,PURCHASE,,730,2023-03-20 17:02:09.634000,2023-03-20 17:02:09.634000
2115,SALE,1385,,2023-03-20 17:23:10.115000,2023-03-20 17:23:10.115000
2116,SALE,1386,,2023-03-20 18:29:09.866000,2023-03-20 18:29:09.866000
2117,PURCHASE,,731,2023-03-20 18:47:09.976000,2023-03-20 18:47:09.976000
2118,SALE,1387,,2023-03-21 08:22:09.913000,2023-03-21 08:22:09.913000
2119,SALE,1388,,2023-03-21 08:27:10.059000,2023-03-21 08:27:10.059000
2120,SALE,1389,,2023-03-21 08:33:09.744000,2023-03-21 08:33:09.744000
2121,PURCHASE,,732,2023-03-21 08:35:09.765000,2023-03-21 08:35:09.765000
2122,SALE,1390,,2023-03-21 09:45:09.725000,2023-03-21 09:45:09.725000
2123,PURCHASE,,733,2023-03-21 09:45:09.727000,2023-03-21 09:45:09.727000
2124,SALE,1391,,2023-03-21 10:06:10.130000,2023-03-21 10:06:10.130000
2125,PURCHASE,,734,2023-03-21 10:08:09.702000,2023-03-21 10:08:09.702000
2126,SALE,1392,,2023-03-21 10:21:09.854000,2023-03-21 10:21:09.854000
2127,SALE,1393,,2023-03-21 10:25:09.927000,2023-03-21 10:25:09.927000
2128,SALE,1394,,2023-03-21 10:36:09.796000,2023-03-21 10:36:09.796000
2129,SALE,1395,,2023-03-21 11:08:09.730000,2023-03-21 11:08:09.730000
2130,SALE,1396,,2023-03-21 11:16:10.078000,2023-03-21 11:16:10.078000
2131,SALE,1397,,2023-03-21 11:37:09.963000,2023-03-21 11:37:09.963000
2132,PURCHASE,,735,2023-03-21 12:02:10.130000,2023-03-21 12:02:10.130000
2133,SALE,1398,,2023-03-21 12:54:10.257000,2023-03-21 12:54:10.257000
2134,PURCHASE,,736,2023-03-21 13:11:09.963000,2023-03-21 13:11:09.963000
2135,PURCHASE,,737,2023-03-21 13:14:10.044000,2023-03-21 13:14:10.044000
2136,SALE,1399,,2023-03-21 14:02:09.986000,2023-03-21 14:02:09.986000
2137,SALE,1400,,2023-03-21 14:05:09.723000,2023-03-21 14:05:09.723000
2138,PURCHASE,,738,2023-03-21 14:11:09.788000,2023-03-21 14:11:09.788000
2139,SALE,1401,,2023-03-21 14:15:10.412000,2023-03-21 14:15:10.412000
2140,SALE,1402,,2023-03-21 14:54:10.374000,2023-03-21 14:54:10.374000
2141,SALE,1403,,2023-03-21 14:55:09.571000,2023-03-21 14:55:09.571000
2142,SALE,1404,,2023-03-21 14:57:10.153000,2023-03-21 14:57:10.153000
2143,PURCHASE,,739,2023-03-21 15:03:09.845000,2023-03-21 15:03:09.845000
2144,SALE,1405,,2023-03-21 15:09:09.715000,2023-03-21 15:09:09.715000
